period,org_code,parent_org,org_name,ae_attendances_type_1,ae_attendances_type_2,ae_attendances_other_ae_department,ae_attendances_booked_appointments_type_1,ae_attendances_booked_appointments_type_2,ae_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_412_hs_from_dta_to_admission,patients_who_have_waited_12_hrs_from_dta_to_admission,emergency_admissions_via_ae__type_1,emergency_admissions_via_ae__type_2,emergency_admissions_via_ae__other_ae_department,other_emergency_admissions,source_file,unnamed_22,unnamed_23,unnamed_24,unnamed_25,unnamed_26,a,Postcode,latitude,longitude
MSitAE-JUNE-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4588,0,11335,0,0,0,1561,0,38,0,0,0,54,0,1599,0,534,2096,Monthly-AE-June-2024.csv,,,,,,,TS24 9AH,54.702398,-1.227837
MSitAE-JUNE-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17973,0,2153,757,0,171,3312,0,51,87,0,4,914,29,4793,0,0,987,Monthly-AE-June-2024.csv,,,,,,,ME16 9QQ,51.273662,0.483974
MSitAE-JUNE-2024,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,10391,0,2483,0,0,1294,2950,0,14,0,0,0,286,11,3475,0,0,595,Monthly-AE-June-2024.csv,,,,,,,TN37 7PT,50.88769,0.561978
MSitAE-JUNE-2024,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5816,0,0,1083,0,0,118,0,0,8,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,S42 7JE,53.239334,-1.480648
MSitAE-JUNE-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,21846,1529,5164,1298,0,1284,9494,50,640,461,0,25,1727,1011,7726,32,33,1456,Monthly-AE-June-2024.csv,,,,,,,BN11 2DH,50.816691,-0.363429
MSitAE-JUNE-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,10400,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,TN25 4AZ,51.171892,0.870743
MSitAE-JUNE-2024,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11270,1352,6033,443,0,1419,4755,25,154,181,0,40,538,2,4313,18,0,1162,Monthly-AE-June-2024.csv,,,,,,,SR4 7TP,54.902214,-1.410327
MSitAE-JUNE-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5946,0,6579,0,0,0,3447,0,181,0,0,0,410,10,2770,0,0,163,Monthly-AE-June-2024.csv,,,,,,,UB8 3NN,51.526077,-0.461175
MSitAE-JUNE-2024,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5113,0,973,355,0,37,1665,0,0,89,0,0,313,31,1181,0,0,280,Monthly-AE-June-2024.csv,,,,,,,HG2 7SX,53.993807,-1.517573
MSitAE-JUNE-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8360,0,5357,670,0,136,3726,0,209,292,0,0,662,0,2046,0,0,431,Monthly-AE-June-2024.csv,,,,,,,MK6 5LD,52.026384,-0.73576
MSitAE-JUNE-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6521,0,12649,0,0,0,3778,0,882,0,0,0,529,523,2194,0,45,1247,Monthly-AE-June-2024.csv,,,,,,,TR1 3LJ,50.266686,-5.091464
MSitAE-JUNE-2024,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15168,1833,7559,393,0,0,6559,124,104,63,0,0,1890,942,4996,0,0,2379,Monthly-AE-June-2024.csv,,,,,,,L7 8XP,53.409506,-2.964809
MSitAE-JUNE-2024,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12641,0,4054,1223,0,53,4812,0,43,394,0,3,1042,78,4029,0,0,2220,Monthly-AE-June-2024.csv,,,,,,,EX2 5DW,50.716703,-3.50668
MSitAE-JUNE-2024,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8735,0,3349,866,0,0,2270,0,0,87,0,0,389,464,2539,0,0,737,Monthly-AE-June-2024.csv,,,,,,,SW17 0QT,51.426682,-0.175694
MSitAE-JUNE-2024,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8443,0,397,5,0,0,2539,0,0,0,0,0,394,9,2321,0,0,719,Monthly-AE-June-2024.csv,,,,,,,CV34 5BW,52.289965,-1.583203
MSitAE-JUNE-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4360,0,0,71,0,29,2089,0,0,0,0,0,218,269,884,0,0,186,Monthly-AE-June-2024.csv,,,,,,,SK10 3BL,53.262321,-2.141074
MSitAE-JUNE-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11658,1282,6828,15,0,43,6480,213,635,6,0,2,197,75,2193,87,58,902,Monthly-AE-June-2024.csv,,,,,,,CV2 2DX,52.421211,-1.438403
MSitAE-JUNE-2024,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10551,575,1980,1269,0,46,3527,3,24,349,0,0,447,737,1937,0,0,1287,Monthly-AE-June-2024.csv,,,,,,,NN1 5BD,52.236068,-0.883829
MSitAE-JUNE-2024,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6925,0,5397,0,0,0,3165,0,38,0,0,0,962,258,2280,0,0,759,Monthly-AE-June-2024.csv,,,,,,,WN1 2NN,53.55774,-2.629091
MSitAE-JUNE-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12631,0,0,492,0,0,3825,0,0,0,0,0,455,115,1439,0,0,298,Monthly-AE-June-2024.csv,,,,,,,NW1 2PG,51.525735,-0.137409
MSitAE-JUNE-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11911,1453,5085,0,0,826,4989,48,0,0,0,0,465,37,3347,14,0,2715,Monthly-AE-June-2024.csv,,,,,,,NE7 7DN,55.002783,-1.593392
MSitAE-JUNE-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22235,1959,0,0,0,0,9660,73,0,0,0,0,1609,647,6337,0,0,3222,Monthly-AE-June-2024.csv,,,,,,,LE1 5WW,52.6268,-1.135953
MSitAE-JUNE-2024,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8724,0,10098,262,0,256,3972,0,56,80,0,0,452,656,2452,0,0,1287,Monthly-AE-June-2024.csv,,,,,,,FY3 8NR,53.820675,-3.016275
MSitAE-JUNE-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,12826,0,10971,0,0,0,4246,0,444,0,0,0,521,1077,4077,0,79,1639,Monthly-AE-June-2024.csv,,,,,,,BB2 3HH,53.73556,-2.462716
MSitAE-JUNE-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10501,0,2425,0,0,0,5966,0,243,0,0,0,439,647,2908,0,146,1960,Monthly-AE-June-2024.csv,,,,,,,SY3 8XQ,52.709274,-2.793689
MSitAE-JUNE-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1038,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,AL7 1BW,51.802232,-0.194122
MSitAE-JUNE-2024,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2759,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3630,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2879,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1560,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5953,0,0,539,0,0,17,0,0,4,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,196,0,0,1968,0,0,1,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,109,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,74,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,500,0,0,2143,0,0,1,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,89,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5115,0,0,252,0,0,158,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,NOT AVAILABLE,,
MSitAE-JUNE-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,24223,3076,11452,3430,491,918,10837,74,630,1478,13,97,3996,364,5517,140,141,408,Monthly-AE-June-2024.csv,,,,,,,M13 9WL,53.462436,-2.227711
MSitAE-JUNE-2024,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,15122,2174,0,0,0,0,5215,88,0,0,0,0,1156,230,5180,8,0,1337,Monthly-AE-June-2024.csv,,,,,,,BS1 3NU,51.459478,-2.593019
MSitAE-JUNE-2024,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9289,947,3306,0,0,0,2260,0,0,0,0,0,587,43,2539,0,57,1499,Monthly-AE-June-2024.csv,,,,,,,BD9 6RJ,53.80598,-1.794697
MSitAE-JUNE-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29579,0,6128,392,0,103,9148,0,156,84,0,0,3321,41,8811,0,209,1175,Monthly-AE-June-2024.csv,,,,,,,SS0 0RY,51.553838,0.688617
MSitAE-JUNE-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8677,0,3899,439,0,147,2729,0,129,73,0,0,749,72,3614,0,0,715,Monthly-AE-June-2024.csv,,,,,,,WS2 9PS,52.58233,-1.998924
MSitAE-JUNE-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16576,0,8001,0,0,975,6129,0,0,0,0,0,80,6,4767,0,0,2021,Monthly-AE-June-2024.csv,,,,,,,LU4 0DZ,51.894292,-0.474153
MSitAE-JUNE-2024,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8704,0,0,0,0,0,2724,0,0,0,0,0,327,0,3156,0,0,525,Monthly-AE-June-2024.csv,,,,,,,S60 2UD,53.413972,-1.34288
MSitAE-JUNE-2024,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,13873,0,5048,215,0,570,5013,0,408,64,0,36,413,694,3373,0,95,1562,Monthly-AE-June-2024.csv,,,,,,,PE3 9GZ,52.583921,-0.279386
MSitAE-JUNE-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15505,0,8926,91,0,1201,6941,0,739,22,0,34,1296,793,2592,0,0,471,Monthly-AE-June-2024.csv,,,,,,,SE5 9RS,51.468077,-0.093916
MSitAE-JUNE-2024,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9071,0,4549,124,0,707,2461,0,185,10,0,0,1860,266,3264,0,0,1979,Monthly-AE-June-2024.csv,,,,,,,DY1 2HQ,52.501908,-2.117684
MSitAE-JUNE-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9054,0,2036,401,0,35,3789,0,37,93,0,0,727,407,2310,0,0,740,Monthly-AE-June-2024.csv,,,,,,,CA2 7HY,54.896504,-2.957796
MSitAE-JUNE-2024,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4628,319,1911,308,0,0,2116,0,0,140,0,0,464,0,1321,0,0,806,Monthly-AE-June-2024.csv,,,,,,,SP2 8BJ,51.043946,-1.789823
MSitAE-JUNE-2024,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17347,684,11668,61,0,53,6991,0,146,9,0,0,1753,218,3631,0,0,1192,Monthly-AE-June-2024.csv,,,,,,,LS9 7TF,53.806117,-1.52148
MSitAE-JUNE-2024,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,33686,305,1651,16,0,240,14020,0,44,6,0,2,2419,1775,10252,0,0,5916,Monthly-AE-June-2024.csv,,,,,,,B15 2GW,52.451833,-1.942563
MSitAE-JUNE-2024,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,21447,0,9589,416,0,33,9247,0,35,175,0,0,927,916,4147,0,0,2599,Monthly-AE-June-2024.csv,,,,,,,DE22 3NE,52.910425,-1.513523
MSitAE-JUNE-2024,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7479,0,0,0,0,0,47,0,0,0,0,0,0,0,0,25,Monthly-AE-June-2024.csv,,,,,,,GL3 4AW,51.844174,-2.177447
MSitAE-JUNE-2024,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9084,0,3268,198,0,629,2701,0,65,30,0,28,550,348,2967,0,22,913,Monthly-AE-June-2024.csv,,,,,,,LA9 7RG,54.306116,-2.731605
MSitAE-JUNE-2024,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1181,0,0,51,0,0,4,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,HU10 6ED,53.771873,-0.449206
MSitAE-JUNE-2024,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9090,0,0,19,0,0,3342,0,0,8,0,0,637,252,2789,0,0,1744,Monthly-AE-June-2024.csv,,,,,,,BS10 5NB,51.494806,-2.591016
MSitAE-JUNE-2024,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12539,0,12576,0,0,0,6018,0,221,0,0,0,537,1189,3324,0,599,826,Monthly-AE-June-2024.csv,,,,,,,CT1 3NG,51.266589,1.087083
MSitAE-JUNE-2024,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9852,0,10279,5,0,0,6692,0,1102,2,0,0,985,1059,4053,0,0,1162,Monthly-AE-June-2024.csv,,,,,,,LN2 5QY,53.233575,-0.519635
MSitAE-JUNE-2024,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15585,2178,323,586,0,0,7096,111,9,264,0,0,807,445,4247,0,0,3690,Monthly-AE-June-2024.csv,,,,,,,NG7 2UH,52.943799,-1.185957
MSitAE-JUNE-2024,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11893,0,3528,206,0,62,4378,0,134,33,0,3,1027,244,2901,0,128,1103,Monthly-AE-June-2024.csv,,,,,,,PR2 9HT,53.791521,-2.706842
MSitAE-JUNE-2024,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,71,Monthly-AE-June-2024.csv,,,,,,,CV6 6NY,52.456608,-1.486907
MSitAE-JUNE-2024,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13603,0,5004,0,0,0,5175,0,0,0,0,0,770,157,4090,3,0,2234,Monthly-AE-June-2024.csv,,,,,,,BH15 2JB,50.721987,-1.973117
MSitAE-JUNE-2024,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3341,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,,,,,,,SY2 6FG,52.690597,-2.72109
MSitAE-JUNE-2024,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,23982,958,17725,0,0,0,11574,15,1479,0,0,0,1134,823,4761,0,0,1302,Monthly-AE-June-2024.csv,,,,,,,E1 2ES,51.517167,-0.05605
MSitAE-JUNE-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13085,0,15312,0,0,0,6928,0,167,0,0,0,811,498,6526,0,0,345,Monthly-AE-June-2024.csv,,,,,,,HA1 3UJ,51.575407,-0.322037
MSitAE-JUNE-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7867,515,7762,172,1,296,4611,5,1103,84,0,47,307,817,1597,0,0,142,Monthly-AE-June-2024.csv,,,,,,,N18 1QX,51.613094,-0.07375
MSitAE-JUNE-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5739,0,0,0,0,0,942,0,0,0,0,0,0,0,1002,0,0,307,Monthly-AE-June-2024.csv,,,,,,,L12 2AP,53.421263,-2.897795
MSitAE-JUNE-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,11392,340,8348,0,0,0,6141,0,426,0,0,0,915,557,4529,4,0,1603,Monthly-AE-June-2024.csv,,,,,,,YO31 8HE,53.968952,-1.084285
MSitAE-JUNE-2024,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4810,0,319,273,0,32,408,0,0,24,0,0,9,0,896,0,0,94,Monthly-AE-June-2024.csv,,,,,,,S10 2TH,53.380599,-1.490629
MSitAE-JUNE-2024,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8500,0,0,0,0,0,3106,0,0,0,0,0,731,19,2515,0,6,1522,Monthly-AE-June-2024.csv,,,,,,,BA1 3NG,51.391665,-2.391218
MSitAE-JUNE-2024,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14872,0,12095,783,0,257,7055,0,165,0,0,0,1204,333,6198,0,362,940,Monthly-AE-June-2024.csv,,,,,,,CO4 5JL,51.910164,0.899182
MSitAE-JUNE-2024,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13032,2325,13414,0,0,0,5452,321,162,0,0,0,708,484,7671,0,0,369,Monthly-AE-June-2024.csv,,,,,,,RM7 0AG,51.568647,0.179031
MSitAE-JUNE-2024,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,7027,0,1501,214,0,94,2637,0,145,79,0,8,618,57,2670,0,291,555,Monthly-AE-June-2024.csv,,,,,,,S44 5BL,53.236214,-1.400051
MSitAE-JUNE-2024,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7562,0,740,38,0,0,2837,0,0,0,0,0,523,510,2044,0,0,582,Monthly-AE-June-2024.csv,,,,,,,IP33 2QZ,52.231662,0.709176
MSitAE-JUNE-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,13146,0,10256,0,0,0,5491,0,194,0,0,0,262,8,3180,0,0,2064,Monthly-AE-June-2024.csv,,,,,,,TA1 5DA,51.011569,-3.121702
MSitAE-JUNE-2024,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8962,1122,7183,455,0,1093,4245,0,165,183,0,17,1016,7,3728,0,0,2831,Monthly-AE-June-2024.csv,,,,,,,S5 7AU,53.409821,-1.455965
MSitAE-JUNE-2024,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13920,0,11086,29,0,0,6851,0,1360,6,0,0,1025,465,3874,0,0,1325,Monthly-AE-June-2024.csv,,,,,,,SE13 6LH,51.453022,-0.017916
MSitAE-JUNE-2024,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13371,454,8862,720,0,517,6498,0,121,311,0,5,998,875,5233,0,0,3383,Monthly-AE-June-2024.csv,,,,,,,ST4 6QG,53.003262,-2.211798
MSitAE-JUNE-2024,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,8775,0,6847,0,0,402,4764,0,50,0,0,2,592,923,4831,0,0,417,Monthly-AE-June-2024.csv,,,,,,,DN33 2BA,53.544883,-0.096293
MSitAE-JUNE-2024,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11024,0,5498,360,0,109,4552,0,213,178,0,2,605,84,3714,0,0,352,Monthly-AE-June-2024.csv,,,,,,,NG17 4JL,53.134573,-1.233579
MSitAE-JUNE-2024,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9125,0,0,0,0,0,2598,0,0,0,0,0,208,339,1043,0,0,46,Monthly-AE-June-2024.csv,,,,,,,N19 5NF,51.566482,-0.139066
MSitAE-JUNE-2024,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8285,0,2466,386,0,213,4231,0,0,0,0,0,535,31,2469,0,0,581,Monthly-AE-June-2024.csv,,,,,,,OL6 9RW,53.49153,-2.071433
MSitAE-JUNE-2024,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5418,0,5537,0,0,181,2480,0,301,0,0,3,501,84,2308,0,0,1460,Monthly-AE-June-2024.csv,,,,,,,SN3 6BB,51.538528,-1.7272
MSitAE-JUNE-2024,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,12260,124,530,0,0,164,4225,0,0,0,0,0,529,7,4200,8,1,1069,Monthly-AE-June-2024.csv,,,,,,,RG24 9NA,51.280633,-1.109918
MSitAE-JUNE-2024,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11218,0,3758,0,0,0,3886,0,34,0,0,0,748,104,2921,0,0,464,Monthly-AE-June-2024.csv,,,,,,,DA2 8DA,51.434952,0.258674
MSitAE-JUNE-2024,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13676,0,3799,0,0,0,4626,0,23,0,0,0,852,108,4062,0,477,1103,Monthly-AE-June-2024.csv,,,,,,,DN2 5LT,53.530805,-1.108942
MSitAE-JUNE-2024,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,9024,0,6884,323,0,972,2860,0,697,57,0,0,355,616,1957,0,0,781,Monthly-AE-June-2024.csv,,,,,,,ME7 5NY,51.379862,0.542062
MSitAE-JUNE-2024,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5243,0,0,0,0,0,1046,0,0,0,0,0,0,0,1027,0,0,204,Monthly-AE-June-2024.csv,,,,,,,B4 6NH,52.484784,-1.893808
